127,294,4
177,56,5
159,127,5
21,98,5
312,121,3
62,258,5
77,195,5
108,50,4
201,79,4
184,181,4
185,269,5
216,69,5
60,222,4
323,257,2
59,286,3
57,204,4
68,7,3
211,127,4
12,300,4
258,288,1
174,237,4
275,173,3
293,288,3
116,7,2
99,181,5
43,151,4
194,237,3
287,257,4
296,258,5
42,69,4
63,50,4
311,172,5
7,127,5
69,300,3
286,258,4
184,100,5
142,181,5
69,174,5
318,257,5
320,117,4
275,258,3
221,69,4
162,181,4
6,294,2
207,121,3
173,286,5
131,100,5
22,79,4
197,294,4
115,127,5
63,222,3
56,69,4
15,127,2
292,195,5
280,204,3
301,174,5
97,98,4
189,1,5
234,50,4
294,222,4
53,174,5
236,286,5
272,127,5
104,269,5
97,50,5
150,121,2
244,7,4
28,98,5
259,269,3
28,173,3
151,210,4
201,405,4
214,151,5
117,50,5
201,117,2
221,204,4
99,168,5
70,50,4
102,405,2
92,79,4
99,204,4
320,294,4
48,174,5
286,7,4
287,56,5
150,100,2
318,50,2
102,300,3
307,100,3
145,1,3
109,100,4
145,50,5
124,50,3
137,237,4
253,50,4
248,174,3
297,286,5
295,151,4
147,258,4
42,121,4
204,172,3
85,98,4
288,127,5
95,174,5
176,294,2
157,405,3
239,204,3
138,121,4
307,173,5
307,258,5
28,7,5
44,56,2
128,79,4
207,98,4
286,151,5
7,174,5
290,222,4
177,79,4
311,181,4
77,168,4
117,405,5
248,127,5
254,286,1
289,7,4
241,294,3
138,151,4
222,172,5
125,173,5
65,56,3
323,117,3
176,288,3
121,405,2
222,210,4
230,210,5
165,258,5
161,174,2
195,181,5
74,288,3
211,300,2
158,1,4
296,286,5
249,79,5
215,151,5
162,121,4
178,121,5
75,121,4
44,174,5
217,195,5
246,121,4
301,172,5
274,288,4
145,172,5
234,151,3
271,121,2
60,79,4
1,121,4
261,117,4
294,288,5
26,257,3
26,7,3
318,204,5
180,79,3
67,1,3
22,173,5
261,294,4
91,172,4
237,100,5
113,294,4
16,168,4
271,50,5
109,195,5
179,258,5
1,98,4
279,174,4
262,258,4
63,237,3
331,7,4
232,1,4
315,98,4
93,222,4
222,69,5
69,258,4
254,50,5
327,210,3
329,100,4
86,258,5
295,173,5
208,204,3
305,56,1
148,172,5
197,288,3
85,269,3
185,127,5
44,257,4
150,1,4
59,121,4
133,258,5
221,172,5
289,1,3
130,56,5
265,7,2
326,69,2
214,79,4
259,210,4
202,172,3
90,237,4
74,237,4
244,100,4
271,300,2
326,50,5
323,127,5
59,405,3
268,121,2
26,286,3
163,288,3
257,258,3
327,300,2
43,286,4
181,7,4
326,168,3
191,288,3
284,258,4
269,210,1
7,300,4
17,151,4
213,50,5
195,100,5
42,210,5
130,172,5
30,181,4
119,269,3
158,79,4
245,222,4
223,258,1
334,117,3
173,300,4
269,168,4
292,100,5
14,56,5
114,269,4
137,195,5
231,127,3
224,258,3
285,288,5
271,172,5
286,269,5
297,300,3
259,405,3
13,300,1
286,100,3
25,174,5
106,69,4
80,50,3
56,174,5
82,69,4
334,222,4
223,237,5
209,269,2
118,174,5
216,286,4
293,195,3
42,405,4
188,204,4
250,127,4
203,294,2
193,195,1
207,269,4
117,1,4
103,117,4
104,100,4
130,204,5
49,1,2
1,174,5
320,210,5
136,117,4
295,405,5
239,98,5
322,50,5
28,50,4
106,286,4
60,172,4
18,69,3
244,237,5
211,181,1
183,405,4
291,168,5
110,79,4
298,151,3
271,204,4
267,50,5
1,56,4
235,100,4
126,258,4
73,127,5
250,174,3
151,405,3
305,210,3
151,7,4
312,98,4
3,294,2
94,79,4
5,222,4
49,173,3
102,222,3
121,121,2
276,56,5
37,56,5
201,210,2
209,258,2
67,405,5
246,98,4
130,50,5
69,56,5
246,294,2
154,286,4
116,257,3
22,294,1
56,79,4
169,174,4
85,56,4
194,56,5
7,195,5
228,288,4
178,288,5
299,174,4
305,257,2
269,172,3
255,258,4
102,195,4
8,79,4
313,204,4
57,294,4
211,257,5
201,98,4
298,98,4
100,288,2
334,100,5
162,222,4
72,79,4
43,7,4
262,50,2
52,405,4
16,151,5
223,1,4
197,181,5
331,69,5
299,168,4
144,237,4
115,69,1
280,100,3
310,258,3
26,269,4
269,174,1
59,127,5
282,269,4
151,300,4
159,258,4
318,286,3
184,172,4
330,121,4
13,168,4
167,222,4
269,405,1
230,50,5
97,7,5
32,117,3
5,173,4
340,172,4
49,117,1
239,286,1
25,127,3
311,117,4
338,79,4
138,100,5
334,269,3
299,210,4
16,288,3
135,294,4
72,204,4
110,300,3
180,121,5
148,98,3
42,204,5
70,151,3
37,222,3
95,173,5
40,258,3
166,288,3
250,294,1
68,405,3
254,257,3
214,121,4
136,56,4
329,98,4
64,100,4
181,286,1
200,286,4
94,257,4
60,151,5
91,195,5
221,100,5
177,300,2
117,174,4
141,222,4
144,286,4
251,257,3
37,79,4
163,56,4
121,174,3
20,172,3
116,195,4
144,172,4
45,127,5
48,210,3
339,288,3
150,127,5
239,288,2
253,210,4
293,210,3
185,237,4
138,98,5
39,258,4
159,237,3
316,50,1
58,222,4
16,294,4
21,56,5
26,100,5
213,79,5
220,288,5
21,288,3
248,181,4
206,288,5
76,100,5
327,50,3
338,168,3
332,98,5
12,172,4
57,56,3
182,237,3
256,195,5
14,100,5
158,100,5
313,151,1
298,172,4
73,7,4
286,56,2
299,50,4
56,1,4
323,7,2
325,98,4
157,127,5
76,258,3
73,286,4
272,172,4
145,286,3
293,300,2
303,181,5
236,172,3
102,121,3
22,117,4
278,98,4
155,294,3
251,258,3
79,288,3
10,294,3
344,181,3
53,100,5
207,294,3
200,7,4
65,121,4
152,98,2
323,79,4
86,286,3
320,174,4
144,50,5
114,195,4
188,69,4
188,7,5
342,288,5
299,286,4
311,204,5
160,79,4
62,294,1
89,127,5
59,258,3
8,294,3
17,1,4
223,69,5
127,286,1
14,151,5
52,257,3
293,172,5
12,204,5
83,294,3
28,100,5
174,117,5
45,121,4
175,56,2
348,405,4
277,151,3
49,168,5
63,288,3
320,173,5
340,1,5
49,56,5
240,300,3
151,100,3
317,300,4
64,222,4
193,288,1
341,294,3
169,172,5
114,204,3
59,7,4
203,117,4
59,100,5
297,98,5
251,121,4
145,174,5
233,174,5
7,168,5
240,288,5
161,56,3
7,269,3
345,174,4
96,100,5
79,269,5
236,79,4
238,181,3
204,258,2
311,258,4
130,222,4
102,173,3
178,210,5
292,405,3
162,174,4
354,257,3
338,204,3
11,204,3
193,117,4
248,100,4
117,168,5
162,50,5
77,181,3
177,1,3
89,117,5
28,174,5
297,56,5
246,100,4
188,173,5
188,210,4
345,151,5
253,294,4
48,50,4
298,195,4
200,121,5
1,258,5
190,300,4
109,69,4
9,286,5
305,151,4
113,100,4
282,258,5
64,56,5
262,405,2
141,50,4
82,127,2
55,56,4
32,100,3
251,50,5
43,117,4
99,258,5
257,151,4
256,172,3
236,204,3
90,269,5
234,79,3
214,7,5
340,405,5
46,127,5
62,100,4
103,300,3
216,172,4
277,117,4
292,151,5
78,269,3
234,294,3
110,204,3
72,181,1
347,79,5
127,300,5
314,204,5
79,286,5
294,7,4
56,98,4
340,204,4
327,237,4
189,173,5
144,204,2
149,269,5
18,286,5
169,181,5
345,121,3
49,258,2
363,405,4
355,300,4
313,174,4
311,174,5
46,288,2
213,151,5
14,7,5
293,257,2
306,100,4
232,173,4
331,100,4
17,237,2
65,210,4
233,98,5
81,7,4
6,151,3
117,121,4
194,1,4
332,258,5
350,174,5
233,286,3
250,1,4
58,237,4
64,173,5
1,151,4
263,79,4
43,300,5
192,127,4
297,50,5
323,100,4
162,151,3
361,222,2
280,286,4
357,222,5
217,117,4
188,195,3
53,181,4
125,204,5
238,300,4
247,257,4
162,117,4
345,173,5
123,127,5
298,237,5
23,257,3
325,181,4
268,269,4
354,269,4
42,222,4
87,300,3
117,258,4
229,286,4
329,79,4
326,79,4
18,181,3
363,288,4
191,269,3
147,269,4
71,222,3
197,195,5
264,56,5
64,181,4
221,257,4
334,204,4
235,269,4
344,204,4
214,56,5
347,168,5
173,294,5
201,204,4
263,69,5
213,1,2
270,173,5
253,237,4
44,168,5
33,258,4
137,50,5
109,117,5
179,269,3
116,294,2
303,79,5
234,237,3
297,79,3
348,288,5
62,173,5
89,151,5
345,172,4
336,405,3
141,237,4
290,98,4
237,98,4
251,222,4
7,172,4
103,222,3
154,50,5
370,56,2
186,237,2
257,50,5
107,258,4
111,269,5
295,210,4
308,98,3
276,117,4
269,50,3
291,237,4
333,98,4
286,405,3
350,1,4
299,127,5
254,174,5
230,7,3
348,1,4
105,258,5
72,210,4
57,173,5
334,210,3
254,222,4
131,1,4
6,117,2
299,257,2
123,50,3
161,286,2
330,204,5
200,294,4
327,288,4
267,7,5
134,300,3
332,300,5
108,181,3
14,181,5
195,258,4
365,258,4
87,79,5
189,121,2
94,50,5
153,127,3
285,168,4
226,7,4
233,69,5
260,300,3
330,50,5
161,127,3
67,121,4
57,237,4
20,405,3
308,204,4
206,258,4
137,222,5
332,288,5
303,257,4
368,50,4
233,117,3
57,7,4
213,204,5
205,258,3
106,1,4
346,237,4
180,69,4
216,204,4
329,258,3
325,168,3
328,98,4
189,100,4
194,117,3
251,237,5
233,269,5
181,269,1
270,286,5
293,405,1
184,258,3
280,7,4
6,286,2
120,257,2
137,172,5
128,300,5
253,127,5
115,172,4
263,210,3
330,181,5
134,258,4
108,121,3
298,286,4
200,151,3
180,56,5
14,121,3
270,222,5
301,168,4
99,7,4
291,56,5
304,288,3
234,1,3
71,56,5
86,300,3
54,121,4
67,151,4
109,204,4
263,127,4
168,7,1
128,173,5
128,237,4
84,151,4
117,288,3
327,173,4
190,294,3
239,168,4
329,269,4
66,117,3
379,69,4
280,117,5
347,69,5
130,405,4
342,237,4
99,56,5
77,50,4
321,50,4
303,288,4
69,151,5
253,173,5
336,117,3
296,98,5
130,210,5
58,204,4
200,173,5
279,405,3
332,7,4
166,258,4
177,195,4
328,100,5
276,69,4
62,121,4
227,117,2
25,269,4
338,56,3
374,173,3
279,195,4
381,50,5
332,181,5
214,294,3
182,172,5
257,288,3
54,237,4
239,79,3
59,195,5
337,257,3
256,294,3
152,204,4
68,288,4
198,172,4
318,127,5
176,100,5
297,7,4
124,79,3
23,405,4
188,98,5
204,286,3
96,173,3
279,173,5
234,117,2
108,237,3
265,181,2
236,222,4
217,258,1
107,300,1
41,98,4
92,181,4
15,286,2
54,257,4
56,181,5
64,7,4
193,174,4
54,127,4
128,56,3
276,121,4
49,151,5
232,56,5
8,172,5
303,210,4
277,286,5
84,237,4
74,100,4
128,294,4
99,237,5
168,258,4
43,50,4
95,117,4
249,100,5
313,100,5
97,168,4
94,258,5
43,1,5
357,294,4
382,127,3
373,151,4
232,181,4
286,50,4
18,195,3
257,237,2
22,121,3
291,174,5
248,210,3
77,174,5
159,286,1
362,258,4
16,69,5
227,286,3
247,50,5
217,174,3
3,300,2
20,1,3
347,288,5
25,151,4
262,98,4
20,69,1
77,210,3
95,204,5
249,121,3
222,7,5
68,50,5
347,300,5
215,210,4
387,56,5
1,210,4
327,127,4
77,69,3
178,286,3
200,174,5
378,151,3
363,237,2
94,222,3
150,50,5
310,257,5
342,56,5
249,172,3
85,300,3
21,121,1
357,7,3
360,195,3
263,294,2
90,100,5
80,269,3
178,204,4
13,269,2
190,269,4
92,98,5
244,168,5
299,100,3
288,300,5
249,174,4
56,56,5
41,69,4
246,1,4
234,210,3
344,288,4
99,100,5
296,172,5
89,121,5
128,151,3
141,405,3
271,258,3
236,237,4
214,50,3
256,181,4
26,117,3
168,117,5
323,151,4
262,195,2
65,173,3
301,7,4
26,237,3
178,195,4
329,300,4
28,222,5
262,237,3
190,222,4
94,1,4
385,79,3
297,257,3
326,210,3
342,257,2
73,100,4
178,257,5
215,222,4
129,269,4
186,257,4
312,269,5
168,257,5
155,286,4
313,405,3
50,286,2
60,98,4
84,7,4
165,69,3
174,288,3
296,151,2
279,1,3
211,286,4
91,181,5
327,294,3
361,286,5
268,7,4
77,405,3
22,222,4
14,172,5
386,121,3
243,127,4
270,288,5
244,258,5
121,98,5
297,173,4
277,405,3
30,286,5
232,204,4
41,100,4
269,195,3
6,195,4
275,300,4
210,50,5
5,100,5
119,174,4
7,210,4
38,1,5
257,100,5
271,294,2
347,173,2
11,100,4
269,98,4
38,257,1
376,237,3
188,79,5
44,237,3
28,294,3
186,117,5
357,258,4
87,7,4
128,1,4
64,151,3
360,237,4
380,172,3
96,1,5
389,204,4
292,288,3
151,172,5
158,50,4
178,117,4
348,294,4
199,294,1
303,294,4
193,258,3
178,98,5
249,98,5
295,98,5
333,79,3
279,50,3
344,195,5
13,100,5
102,98,4
163,98,4
164,300,5
182,121,3
43,210,5
305,204,2
190,405,4
141,288,3
305,100,3
340,181,4
235,237,4
296,210,3
216,7,5
139,127,5
305,174,3
75,100,5
95,151,4
182,100,3
235,174,4
253,117,5
184,405,2
43,405,4
225,172,5
292,173,5
169,127,4
203,1,3
131,286,5
385,195,1
244,294,4
223,286,1
264,168,5
99,69,4
352,7,3
189,294,5
141,151,2
145,7,5
5,69,1
116,286,3
120,405,4
269,7,3
186,288,1
326,204,3
157,1,5
18,237,3
165,181,5
295,7,5
301,151,2
7,181,3
94,100,5
7,7,5
105,286,4
377,288,5
288,50,4
54,258,4
293,181,3
293,69,3
168,288,1
294,79,4
127,288,5
43,98,5
280,50,3
292,79,5
151,79,4
298,69,4
90,79,4
25,50,5
286,168,4
397,7,5
194,286,1
288,69,5
315,127,5
79,7,5
184,69,3
250,195,2
188,56,4
346,294,3
323,286,3
101,121,4
398,181,4
199,117,3
244,204,4
45,100,5
303,237,5
275,117,3
243,286,4
315,100,5
158,286,4
24,294,3
388,56,3
371,237,5
144,181,4
280,181,3
277,121,2
360,79,4
231,151,1
214,257,3
311,1,4
72,127,5
166,300,5
398,69,5
24,286,5
275,222,4
373,204,5
368,288,3
36,269,3
323,300,2
283,210,5
8,56,5
140,258,3
352,173,1
365,7,2
76,288,2
292,56,5
299,222,2
205,269,3
293,151,4
339,181,4
222,288,4
63,300,4
276,168,5
72,121,3
69,100,5
142,288,3
117,98,4
296,56,5
107,269,5
244,181,4
45,237,4
67,7,5
24,258,4
251,172,5
46,151,4
27,121,4
402,257,4
206,294,2
373,210,5
378,222,3
303,300,1
57,151,3
210,257,5
332,204,4
2,257,4
72,100,5
267,204,4
56,195,5
46,181,4
164,181,5
197,127,5
29,98,4
335,269,4
234,300,3
395,151,3
42,79,5
255,405,4
228,204,3
342,204,4
197,286,1
4,294,5
212,286,4
254,98,4
197,258,4
334,7,5
353,286,5
405,56,4
141,117,4
315,269,5
297,269,4
264,210,5
244,117,2
259,98,4
373,117,4
401,117,3
352,181,4
48,195,5
314,288,5
102,50,4
234,168,3
112,300,4
392,258,2
308,79,4
214,195,4
227,7,5
229,258,2
297,195,1
194,98,4
231,121,4
378,288,3
280,195,3
367,100,5
387,168,5
41,174,4
209,50,5
144,300,3
109,172,5
177,100,5
394,174,5
292,222,3
194,195,3
30,294,4
373,127,2
312,151,2
8,7,3
70,121,3
103,50,5
84,222,4
347,222,4
121,294,4
238,121,4
391,56,5
248,294,3
5,79,3
109,294,4
346,210,4
117,56,5
125,1,4
37,195,5
379,98,5
55,405,1
374,195,3
308,181,4
48,172,5
215,258,3
284,286,4
313,69,5
299,181,3
286,1,4
192,257,4
83,1,4
130,286,5
279,121,4
405,210,5
268,258,2
354,79,2
220,286,5
92,173,3
292,300,4
342,100,5
387,288,3
389,98,4
347,286,3
286,195,4
395,172,5
280,210,2
152,151,4
318,237,5
163,286,3
279,117,5
296,204,5
148,7,5
231,405,4
389,100,5
83,117,5
56,294,4
97,79,5
203,7,3
314,237,5
274,294,3
91,174,5
296,117,3
15,7,1
232,98,4
276,210,4
280,237,3
282,294,4
38,79,3
130,174,5
374,127,4
222,204,5
334,69,1
345,100,5
301,1,4
301,173,4
11,300,3
16,300,5
377,100,3
184,286,4
7,79,4
83,181,4
117,195,5
276,127,5
398,50,5
379,50,4
405,172,5
409,50,5
178,181,5
265,257,4
57,100,5
151,121,5
386,50,4
139,286,4
413,222,4
207,174,4
256,7,4
347,257,4
380,69,4
407,50,4
290,204,4
244,69,4
403,121,5
13,405,2
113,286,4
146,300,3
7,121,5
135,79,3
308,127,4
376,269,5
101,50,4
196,286,5
369,181,5
94,405,3
409,288,1
203,151,4
374,237,5
393,294,4
255,288,4
339,98,4
152,286,5
294,300,4
180,204,3
153,56,5
10,168,4
385,172,2
265,258,4
136,100,5
201,50,4
4,288,4
374,7,1
49,172,1
410,300,3
303,172,5
345,1,3
6,56,4
199,405,2
283,288,2
276,288,4
99,288,4
23,98,5
126,288,4
243,173,3
125,174,5
379,294,3
339,286,5
367,56,5
400,300,4
13,294,2
53,258,4
330,172,5
411,172,5
128,210,4
360,222,2
184,237,4
344,172,4
203,50,5
76,121,2
324,127,4
277,181,3
194,222,1
288,237,4
323,210,4
73,288,3
398,172,5
125,98,5
130,195,5
404,269,4
235,7,4
14,204,5
75,151,5
10,269,4
338,294,1
81,151,2
321,56,4
109,237,4
305,258,4
289,405,2
199,286,5
18,1,5
24,56,4
401,204,5
72,172,1
201,56,5
77,100,3
315,168,4
322,1,2
189,79,3
233,257,4
208,56,2
382,98,3
198,79,3
130,69,5
186,100,4
373,269,5
359,117,4
6,204,3
344,286,3
296,121,5
405,127,5
268,181,4
344,79,4
416,69,4
64,1,4
299,151,4
59,172,5
278,269,5
85,127,5
390,100,5
313,56,2
401,173,3
104,288,2
323,172,5
13,173,2
385,56,5
117,117,5
29,269,4
226,98,5
145,69,5
320,100,4
300,257,4
71,151,1
145,79,5
399,127,2
58,257,5
313,98,4
119,117,5
302,258,3
283,50,5
230,181,4
97,174,4
246,151,5
385,168,3
188,127,4
274,117,4
416,210,5
327,258,1
129,258,2
214,288,3
328,79,4
224,294,4
347,7,4
168,100,4
346,174,5
89,257,5
249,222,4
200,210,5
401,210,4
158,127,5
49,204,1
62,286,3
66,288,4
145,100,5
197,79,5
58,69,1
308,168,4
23,222,4
64,69,4
158,222,3
42,172,5
239,210,4
295,174,4
101,237,5
248,168,4
137,117,5
364,288,4
45,1,5
168,222,5
110,195,2
92,288,3
306,269,5
244,151,5
21,100,5
194,7,3
247,1,4
385,174,2
278,173,5
27,100,5
49,294,1
328,294,3
402,7,4
239,100,3
293,56,4
223,294,4
24,100,5
297,204,3
193,127,5
62,181,4
16,174,5
329,181,4
349,237,2
177,172,5
357,405,5
345,269,5
10,195,4
130,168,3
345,405,4
57,222,5
120,286,5
46,7,4
43,181,4
183,222,4
416,56,5
239,195,5
402,127,5
356,300,3
128,50,4
390,181,4
102,181,2
130,173,3
204,1,2
406,195,5
379,300,3
200,50,5
338,174,4
334,168,5
399,168,3
58,50,4
184,174,3
423,237,4
247,151,4
255,98,5
7,288,4
374,121,4
54,50,5
299,294,2
311,50,5
271,237,4
287,117,5
246,195,3
197,174,5
95,7,5
178,294,2
347,294,1
56,168,2
361,100,5
95,69,5
76,286,5
334,300,3
40,294,4
378,258,4
20,121,3
234,7,2
59,98,5
309,300,3
213,121,5
271,1,3
314,7,4
360,181,4
393,222,4
280,69,4
432,222,4
177,168,4
8,210,4
8,258,5
308,100,5
194,127,5
246,117,3
281,258,2
41,1,4
344,237,3
343,269,4
395,174,5
320,7,4
392,286,2
125,69,4
284,300,3
130,288,5
216,405,3
398,204,4
23,269,5
346,121,4
96,50,5
213,174,5
268,98,4
263,269,4
311,168,4
4,50,5
82,222,3
8,127,5
392,98,5
391,195,2
371,174,4
397,56,5
354,174,4
159,117,5
274,1,4
249,300,4
326,172,4
95,181,4
416,294,4
401,294,1
290,172,5
115,181,4
243,69,3
189,174,5
21,294,3
402,151,5
401,50,1
174,204,4
137,257,5
399,173,3
323,56,5
128,98,4
324,258,4
301,269,5
117,222,5
301,300,4
338,100,4
252,100,5
362,288,4
268,168,4
14,168,4
194,210,3
324,300,5
222,1,4
360,127,5
48,286,3
56,258,4
221,173,4
305,7,4
180,173,5
139,222,3
299,173,5
378,100,4
292,168,5
15,1,1
71,50,3
197,210,5
59,50,5
159,121,3
109,121,5
312,173,3
422,258,4
44,204,4
102,286,3
344,222,4
431,286,4
272,288,4
407,174,5
265,151,2
22,172,4
287,98,4
109,7,4
347,56,5
345,98,5
286,127,4
312,195,5
193,100,5
176,50,5
393,50,5
404,294,4
135,258,4
432,237,5
82,151,2
367,288,5
58,195,4
427,300,4
291,294,5
200,258,4
276,204,5
224,300,4
301,204,5
202,173,2
311,195,4
378,121,4
188,181,3
227,121,2
164,121,5
14,50,5
94,288,3
374,204,4
158,172,4
23,1,5
436,174,3
334,173,4
325,127,5
353,300,3
411,405,4
119,100,5
340,174,4
251,181,4
181,258,3
285,237,4
72,117,4
210,300,4
18,151,3
12,50,4
394,181,4
112,286,4
141,1,3
406,181,5
445,195,2
60,56,4
182,222,3
222,300,5
343,69,5
74,121,4
343,237,4
250,69,5
374,257,3
394,121,4
48,181,5
257,405,3
242,237,4
76,98,5
193,210,4
10,56,5
406,79,3
386,7,3
432,50,5
417,195,5
378,286,5
381,100,4
380,181,3
378,50,4
207,100,2
442,98,4
160,7,3
391,204,3
86,288,3
26,127,5
447,121,5
133,294,3
263,237,2
320,405,4
348,100,4
81,98,5
202,286,1
407,117,3
395,121,3
201,174,3
82,405,3
343,405,4
1,100,5
300,100,3
254,258,4
437,173,4
265,300,5
21,258,4
292,127,5
43,173,5
158,117,3
321,100,4
357,237,5
85,286,4
385,181,1
385,286,3
305,405,3
341,288,4
343,121,2
330,286,5
85,237,3
423,258,5
245,50,4
326,98,5
376,98,5
346,405,3
26,294,3
374,405,4
181,288,4
200,56,4
250,56,4
193,56,1
95,79,4
186,300,5
6,269,4
359,1,4
103,69,3
263,195,5
145,195,5
31,79,2
256,237,4
375,300,4
450,100,4
114,100,5
388,117,5
10,127,5
22,195,4
222,127,5
65,7,1
290,210,5
217,121,1
223,300,3
178,258,4
325,286,4
339,258,3
329,288,2
425,172,5
350,286,5
270,237,1
391,286,4
19,258,4
249,168,4
445,204,3
115,50,5
401,100,4
418,269,5
226,258,5
216,168,4
56,7,5
82,294,4
407,222,4
145,258,4
183,257,2
278,294,4
387,294,2
425,56,5
174,56,5
307,195,3
114,210,3
416,405,5
301,222,4
102,79,2
374,1,4
10,98,4
267,168,4
330,174,5
267,172,5
263,168,5
419,173,5
221,258,1
252,7,4
214,269,3
59,204,5
380,1,4
387,210,4
236,195,2
411,168,5
271,117,3
433,173,4
177,294,4
370,257,5
359,405,3
406,50,5
417,98,5
447,69,4
305,98,4
449,286,4
141,300,5
371,98,5
332,127,5
10,1,4
367,258,4
62,168,5
410,286,4
291,181,5
366,7,2
451,269,2
167,204,4
414,100,5
95,286,5
378,405,3
189,127,4
117,257,5
320,1,3
412,173,5
248,405,4
20,98,3
366,56,5
41,181,4
70,69,4
387,69,3
22,168,5
267,294,3
409,181,4
16,195,5
233,56,5
325,100,4
158,204,4
393,100,1
253,79,5
198,174,5
453,98,4
238,258,3
371,79,5
416,117,5
22,204,5
360,269,4
39,300,3
444,50,5
49,100,4
413,7,3
43,56,5
30,7,4
403,258,4
417,127,4
454,181,3
160,1,4
337,121,5
310,222,3
83,405,5
164,237,2
160,50,4
251,288,4
396,1,4
423,269,3
222,222,4
280,288,5
183,294,3
349,288,3
362,294,3
81,222,2
416,174,5
129,288,1
210,127,5
347,127,5
299,56,4
211,69,3
115,269,3
408,258,3
236,69,5
391,127,5
373,100,3
312,204,4
374,168,1
213,100,5
270,181,4
23,50,4
328,7,4
389,151,4
335,288,4
435,173,5
433,50,5
235,79,4
6,100,5
397,117,3
339,1,5
125,50,5
24,117,4
192,258,5
414,294,2
343,100,5
451,294,5
394,117,5
34,286,5
73,173,5
55,257,3
429,127,4
201,100,4
98,173,1
425,210,3
361,173,5
305,237,2
447,100,5
96,79,4
385,257,3
253,98,5
270,258,3
256,121,5
347,98,5
41,286,4
303,286,5
274,181,5
409,168,5
267,222,4
13,210,3
451,300,4
46,294,2
43,237,4
296,269,5
144,195,5
210,210,5
364,269,4
250,117,3
347,151,3
148,204,3
372,286,5
1,69,3
320,50,4
351,286,5
218,100,4
378,172,4
234,288,3
82,174,5
310,181,4
121,181,5
328,222,3
269,100,5
391,300,2
327,195,4
29,294,4
228,98,3
423,300,3
374,210,4
16,7,5
207,181,3
297,222,4
32,257,4
207,79,4
318,69,5
13,258,4
15,300,4
438,50,5
377,56,4
332,174,5
380,300,3
59,173,5
28,258,5
456,294,1
391,222,2
268,288,4
291,288,5
297,69,3
461,50,3
450,237,5
72,7,1
109,173,5
90,151,2
94,7,4
92,56,5
170,288,3
409,173,3
247,269,4
335,258,1
194,100,4
64,300,3
199,1,1
124,98,4
137,121,5
339,56,5
144,173,5
50,288,4
250,50,5
304,294,4
256,98,5
160,405,3
422,1,3
64,405,3
70,405,3
339,269,5
181,294,2
363,258,3
90,127,4
17,117,3
272,79,5
437,50,5
422,100,4
64,168,5
447,300,4
224,286,3
276,98,5
4,300,5
81,1,4
299,204,4
11,168,3
115,237,2
276,258,5
430,237,5
87,405,4
347,172,5
323,204,3
89,269,5
